stars_list,avg_rating,num_movies,rating_class,relative_freq,weighted_score
Barbara Bach,0.5257142857142857,7,0,0.0014959470520226274,0.0007864407359204669
Tomorô Taguchi,0.5585714285714285,7,0,0.0014959470520226274,0.0008355932819154961
Tony Adams,0.76,7,1,0.0014959470520226274,0.001136919759537197
Nikita Dutta,0.6071428571428571,7,0,0.0014959470520226274,0.0009082535672994522
Lázaro Ramos,0.63,7,1,0.0014959470520226274,0.0009424466427742553
Jay Ellis,0.5971428571428571,7,0,0.0014959470520226274,0.000893294096779226
Pier Paolo Capponi,0.5971428571428571,7,0,0.0014959470520226274,0.000893294096779226
Tony Cavalero,0.5357142857142857,7,0,0.0014959470520226274,0.0008014002064406932
Colin Clive,0.6771428571428572,7,1,0.0014959470520226274,0.0010129698609410362
Tony Bill,0.5528571428571428,7,0,0.0014959470520226274,0.0008270450130467954
Ronnie Gene Blevins,0.5642857142857143,7,0,0.0014959470520226274,0.0008441415507841969
Alan King,0.5671428571428571,7,0,0.0014959470520226274,0.0008484156852185471
Lou Ferrigno Jr.,0.4228571428571429,7,0,0.0014959470520226274,0.0006325718962838538
Lara Pulver,0.6671428571428571,7,1,0.0014959470520226274,0.00099801039042081
Simon Hill,0.4385714285714286,7,0,0.0014959470520226274,0.000656079635672781
Simon J. Berger,0.6028571428571429,7,0,0.0014959470520226274,0.0009018423656479268
Jay Kirby,0.5785714285714285,7,0,0.0014959470520226274,0.0008655122229559487
Rongguang Yu,0.6042857142857142,7,0,0.0014959470520226274,0.0009039794328651019
Ronald Howard,0.5842857142857143,7,0,0.0014959470520226274,0.0008740604918246494
Simon Le Bon,0.6542857142857142,7,1,0.0014959470520226274,0.0009787767854662333
Bailey Chase,0.5242857142857142,7,0,0.0014959470520226274,0.0007843036687032917
Pierre Clémenti,0.5742857142857142,7,0,0.0014959470520226274,0.000859101021304423
Michael Johnston,0.5557142857142857,7,0,0.0014959470520226274,0.0008313191474811457
Ronaldinho Gaúcho,0.7714285714285715,7,1,0.0014959470520226274,0.0011540162972745983
Martijn Lakemeier,0.6442857142857142,7,1,0.0014959470520226274,0.000963817314946007
Pierre Fresnay,0.6971428571428572,7,1,0.0014959470520226274,0.0010428888019814889
Jay Pharoah,0.6,7,0,0.0014959470520226274,0.0008975682312135763
Gérard Tichy,0.52,7,0,0.0014959470520226274,0.0007778924670517663
Pierre Mondy,0.59,7,0,0.0014959470520226274,0.0008826087606933501
Simon Shepherd,0.6057142857142858,7,0,0.0014959470520226274,0.0009061165000822772
Ellie Bamber,0.6114285714285714,7,0,0.0014959470520226274,0.0009146647689509779
Baoqiang Wang,0.5328571428571428,7,0,0.0014959470520226274,0.0007971260720063428
Pierre Watkin,0.5585714285714286,7,0,0.0014959470520226274,0.0008355932819154962
Marla English,0.4742857142857143,7,0,0.0014959470520226274,0.0007095063161021604
Corinne Cléry,0.4642857142857143,7,0,0.0014959470520226274,0.0006945468455819342
Hannu-Pekka Björkman,0.5928571428571429,7,0,0.0014959470520226274,0.0008868828951277006
Arón Piper,0.6185714285714285,7,1,0.0014959470520226274,0.0009253501050368538
Mark Moses,0.49142857142857144,7,0,0.0014959470520226274,0.0007351511227082626
Haruka Fukuhara,0.6457142857142857,7,1,0.0014959470520226274,0.0009659543821631822
Ekaterina Vilkova,0.5614285714285715,7,0,0.0014959470520226274,0.0008398674163498466
Ekaterina Klimova,0.5285714285714286,7,0,0.0014959470520226274,0.0007907148703548174
Harve Presnell,0.5871428571428571,7,0,0.0014959470520226274,0.0008783346262589997
Harvey Atkin,0.6542857142857142,7,1,0.0014959470520226274,0.0009787767854662333
Harvey Clark,0.5714285714285714,7,0,0.0014959470520226274,0.0008548268868700728
Tracy Morgan,0.5885714285714286,7,0,0.0014959470520226274,0.0008804716934761751
Peter McEnery,0.5528571428571428,7,0,0.0014959470520226274,0.0008270450130467954
Shinnosuke Mitsushima,0.6328571428571428,7,1,0.0014959470520226274,0.0009467207772086055
Arye Gross,0.5,7,0,0.0014959470520226274,0.0007479735260113137
Curt Gowdy,0.7228571428571428,7,1,0.0014959470520226274,0.001081356011890642
Curt Hennig,0.6271428571428571,7,1,0.0014959470520226274,0.0009381725083399048
Laurence Bouvard,0.6714285714285715,7,1,0.0014959470520226274,0.0010044215920723355
Crystal Reed,0.5857142857142856,7,0,0.0014959470520226274,0.0008761975590418244
Tsubasa Honda,0.5714285714285714,7,0,0.0014959470520226274,0.0008548268868700728
Peter Paul Muller,0.6757142857142858,7,1,0.0014959470520226274,0.0010108327937238613
Nina Sosanya,0.6657142857142857,7,1,0.0014959470520226274,0.0009958733232036348
Jasmine Benitez,0.6114285714285714,7,0,0.0014959470520226274,0.0009146647689509779
Justin Shenkarow,0.7185714285714286,7,1,0.0014959470520226274,0.0010749448102391167
John Mahoney,0.5885714285714286,7,0,0.0014959470520226274,0.0008804716934761751
Elaine Riley,0.5942857142857143,7,0,0.0014959470520226274,0.0008890199623448758
Harry Lloyd,0.6285714285714287,7,1,0.0014959470520226274,0.0009403095755570803
Ashley Boettcher,0.6371428571428571,7,1,0.0014959470520226274,0.0009531319788601312
Jasmine Trinca,0.6471428571428571,7,1,0.0014959470520226274,0.0009680914493803574
Lauren German,0.5628571428571428,7,0,0.0014959470520226274,0.0008420044835670216
Roy Orbison,0.7557142857142857,7,1,0.0014959470520226274,0.0011305085578856712
Peter Scolari,0.5771428571428572,7,0,0.0014959470520226274,0.0008633751557387735
Nina Meurisse,0.6557142857142857,7,1,0.0014959470520226274,0.0009809138526834084
Shirô Sano,0.6271428571428572,7,1,0.0014959470520226274,0.000938172508339905
Harry Harvey,0.5385714285714286,7,0,0.0014959470520226274,0.0008056743408750436
Justin Kirk,0.5957142857142858,7,0,0.0014959470520226274,0.0008911570295620509
Tuppence Middleton,0.6642857142857144,7,1,0.0014959470520226274,0.0009937362559864597
Laurence R. Harvey,0.4628571428571429,7,0,0.0014959470520226274,0.000692409778364759
Peter Haber,0.5828571428571429,7,0,0.0014959470520226274,0.0008719234246074742
Sherrie Rose,0.35857142857142854,7,0,0.0014959470520226274,0.0005364038715109707
Ruggero Raimondi,0.6857142857142857,7,1,0.0014959470520226274,0.0010257922642440873
Peter Ferdinando,0.5771428571428572,7,0,0.0014959470520226274,0.0008633751557387735
Tyler Mane,0.4142857142857143,7,0,0.0014959470520226274,0.0006197494929808028
Céline Dion,0.6742857142857143,7,1,0.0014959470520226274,0.001008695726506686
Arsher Ali,0.5785714285714285,7,0,0.0014959470520226274,0.0008655122229559487
Alain Moussi,0.4414285714285714,7,0,0.0014959470520226274,0.0006603537701071312
Sheryl Bernstein,0.7000000000000001,7,1,0.0014959470520226274,0.0010471629364158393
Art Garfunkel,0.6828571428571429,7,1,0.0014959470520226274,0.001021518129809737
Peter Ginn,0.85,7,1,0.0014959470520226274,0.0012715549942192332
Artemis Pebdani,0.7042857142857143,7,1,0.0014959470520226274,0.0010535741380673647
Rudy Mancuso,0.6971428571428572,7,1,0.0014959470520226274,0.0010428888019814889
Rudy Fernandez,0.5914285714285714,7,0,0.0014959470520226274,0.0008847458279105253
Shidô Nakamura,0.64,7,1,0.0014959470520226274,0.0009574061132944816
Monique Gabrielle,0.4057142857142857,7,0,0.0014959470520226274,0.0006069270896777516
Peter Linz,0.6814285714285715,7,1,0.0014959470520226274,0.001019381062592562
Michael Urie,0.5599999999999999,7,0,0.0014959470520226274,0.0008377303491326712
Rudolf Nureyev,0.6271428571428571,7,1,0.0014959470520226274,0.0009381725083399048
Arthur Housman,0.5985714285714286,7,0,0.0014959470520226274,0.0008954311639964013
Arthur Lowe,0.6657142857142857,7,1,0.0014959470520226274,0.0009958733232036348
John Moulder-Brown,0.6399999999999999,7,1,0.0014959470520226274,0.0009574061132944814
Arthur Space,0.5514285714285714,7,0,0.0014959470520226274,0.0008249079458296202
Cynthia Erivo,0.6014285714285714,7,0,0.0014959470520226274,0.0008997052984307516
Arthur V. Johnson,0.5271428571428572,7,0,0.0014959470520226274,0.0007885778031376423
Eiji Akaso,0.6957142857142857,7,1,0.0014959470520226274,0.0010407517347643135
Hayao Miyazaki,0.7385714285714285,7,1,0.0014959470520226274,0.0011048637512795691
Mark Lee,0.6242857142857143,7,1,0.0014959470520226274,0.0009338983739055546
Artur Smolyaninov,0.5328571428571428,7,0,0.0014959470520226274,0.0007971260720063428
Laurent Malet,0.5842857142857143,7,0,0.0014959470520226274,0.0008740604918246494
Hatice Aslan,0.5828571428571429,7,0,0.0014959470520226274,0.0008719234246074742
Peter Simonischek,0.6228571428571428,7,1,0.0014959470520226274,0.0009317613066883793
Jason 'Wee Man' Acuña,0.5357142857142857,7,0,0.0014959470520226274,0.0008014002064406932
Troels Lyby,0.5599999999999999,7,0,0.0014959470520226274,0.0008377303491326712
Ross McCall,0.5757142857142857,7,0,0.0014959470520226274,0.0008612380885215983
John Kani,0.6642857142857144,7,1,0.0014959470520226274,0.0009937362559864597
Jason Gray-Stanford,0.6342857142857143,7,1,0.0014959470520226274,0.0009488578444257809
Trevante Rhodes,0.6185714285714285,7,1,0.0014959470520226274,0.0009253501050368538
Courtney Eaton,0.6042857142857143,7,0,0.0014959470520226274,0.000903979432865102
Agha,0.6257142857142857,7,1,0.0014959470520226274,0.0009360354411227296
Harald Juhnke,0.4928571428571429,7,0,0.0014959470520226274,0.0007372881899254378
Shuichiro Umeda,0.6542857142857142,7,1,0.0014959470520226274,0.0009787767854662333
Eli Roth,0.6385714285714286,7,1,0.0014959470520226274,0.0009552690460773064
Atthaphan Phunsawat,0.7585714285714287,7,1,0.0014959470520226274,0.0011347826923200218
Rossana Podestà,0.5157142857142857,7,0,0.0014959470520226274,0.0007714812654002406
Atticus Mitchell,0.5371428571428571,7,0,0.0014959470520226274,0.0008035372736578684
Markie Post,0.6042857142857143,7,0,0.0014959470520226274,0.000903979432865102
Nilli Karim,0.6057142857142858,7,0,0.0014959470520226274,0.0009061165000822772
Cotter Smith,0.5314285714285714,7,0,0.0014959470520226274,0.0007949890047891676
Ross Martin,0.62,7,1,0.0014959470520226274,0.0009274871722540289
Trevor Jackson,0.6085714285714285,7,0,0.0014959470520226274,0.0009103906345166275
Hao Chen,0.63,7,1,0.0014959470520226274,0.0009424466427742553
Shunsuke Takeuchi,0.6771428571428572,7,1,0.0014959470520226274,0.0010129698609410362
Jason James Richter,0.4714285714285715,7,0,0.0014959470520226274,0.0007052321816678101
Hansika Motwani,0.47285714285714286,7,0,0.0014959470520226274,0.0007073692488849852
Travis Rice,0.7642857142857143,7,1,0.0014959470520226274,0.0011433309611887225
Phil Harris,0.65,7,1,0.0014959470520226274,0.0009723655838147078
Phil Jackson,0.7971428571428572,7,1,0.0014959470520226274,0.0011924835071837516
Marko Zaror,0.4942857142857143,7,0,0.0014959470520226274,0.0007394252571426129
Shô Kosugi,0.43571428571428567,7,0,0.0014959470520226274,0.0006518055012384304
Phil Morris,0.6471428571428571,7,1,0.0014959470520226274,0.0009680914493803574
John Hopkins,0.7142857142857143,7,1,0.0014959470520226274,0.0010685336085875911
Hans Holt,0.6242857142857143,7,1,0.0014959470520226274,0.0009338983739055546
Rosie O'Donnell,0.5057142857142857,7,0,0.0014959470520226274,0.0007565217948800144
John Henshaw,0.6771428571428572,7,1,0.0014959470520226274,0.0010129698609410362
Rowan Blanchard,0.5471428571428572,7,0,0.0014959470520226274,0.0008184967441780947
Nimmi,0.6714285714285715,7,1,0.0014959470520226274,0.0010044215920723355
Eleanor Bron,0.6685714285714285,7,1,0.0014959470520226274,0.001000147457637985
Mao Inoue,0.6799999999999999,7,1,0.0014959470520226274,0.0010172439953753864
John Lupton,0.5171428571428571,7,0,0.0014959470520226274,0.0007736183326174158
Mark Ronson,0.6900000000000001,7,1,0.0014959470520226274,0.001032203465895613
Justine Ezarik,0.4257142857142857,7,0,0.0014959470520226274,0.0006368460307182042
Mapy Cortés,0.6142857142857142,7,1,0.0014959470520226274,0.0009189389033853281
Tristan Risk,0.39142857142857146,7,0,0.0014959470520226274,0.0005855564175059999
Jason Behr,0.5057142857142857,7,0,0.0014959470520226274,0.0007565217948800144
Roy Clark,0.4942857142857143,7,0,0.0014959470520226274,0.0007394252571426129
Michael Schoeffling,0.61,7,0,0.0014959470520226274,0.0009125277017338027
Harrison Xu,0.7485714285714286,7,1,0.0014959470520226274,0.0011198232217997954
Ashton Holmes,0.6485714285714286,7,1,0.0014959470520226274,0.0009702285165975326
Ashton Leigh,0.49000000000000005,7,0,0.0014959470520226274,0.0007330140554910875
Aglaya Tarasova,0.5771428571428572,7,0,0.0014959470520226274,0.0008633751557387735
Peter Woodward,0.6614285714285714,7,1,0.0014959470520226274,0.000989462121552109
Harriet Dyer,0.6542857142857142,7,1,0.0014959470520226274,0.0009787767854662333
Asim Chaudhry,0.6442857142857142,7,1,0.0014959470520226274,0.000963817314946007
Petula Clark,0.5871428571428571,7,0,0.0014959470520226274,0.0008783346262589997
Moon Chae-Won,0.7171428571428571,7,1,0.0014959470520226274,0.0010728077430219413
Laura Soltis,0.5671428571428571,7,0,0.0014959470520226274,0.0008484156852185471
Moon Geun-young,0.6842857142857143,7,1,0.0014959470520226274,0.0010236551970269122
Harold J. Stone,0.5828571428571429,7,0,0.0014959470520226274,0.0008719234246074742
Harold Goodwin,0.6257142857142857,7,1,0.0014959470520226274,0.0009360354411227296
Mark Valley,0.5857142857142856,7,0,0.0014959470520226274,0.0008761975590418244
Harold Azuara,0.5157142857142857,7,0,0.0014959470520226274,0.0007714812654002406
Harley Wood,0.5171428571428571,7,0,0.0014959470520226274,0.0007736183326174158
Moon So-ri,0.6785714285714286,7,1,0.0014959470520226274,0.0010151069281582115
Astro,0.6857142857142857,7,1,0.0014959470520226274,0.0010257922642440873
Jason Done,0.7128571428571429,7,1,0.0014959470520226274,0.0010663965413704158
Craig Charles,0.6957142857142857,7,1,0.0014959470520226274,0.0010407517347643135
Jason Earles,0.4642857142857143,7,0,0.0014959470520226274,0.0006945468455819342
Eleonora Rossi Drago,0.5442857142857143,7,0,0.0014959470520226274,0.0008142226097437443
Tommi Korpela,0.65,7,1,0.0014959470520226274,0.0009723655838147078
Lali Espósito,0.5857142857142856,7,0,0.0014959470520226274,0.0008761975590418244
Thomas Turgoose,0.5714285714285714,7,0,0.0014959470520226274,0.0008548268868700728
Jeff Garlin,0.71,7,1,0.0014959470520226274,0.0010621224069360653
Glenn Frey,0.76,7,1,0.0014959470520226274,0.001136919759537197
RJ Cyler,0.6157142857142858,7,1,0.0014959470520226274,0.0009210759706025035
Kunal Kapoor,0.5628571428571428,7,0,0.0014959470520226274,0.0008420044835670216
Christoph Schneider,0.8371428571428572,7,1,0.0014959470520226274,0.0012523213892646568
Mary Page Keller,0.5542857142857143,7,0,0.0014959470520226274,0.0008291820802639706
Rod Serling,0.812857142857143,7,1,0.0014959470520226274,0.0012159912465726788
Mary Moder,0.6228571428571429,7,1,0.0014959470520226274,0.0009317613066883794
Bianca Blair,0.6214285714285713,7,1,0.0014959470520226274,0.000929624239471204
Gloria Guida,0.42142857142857143,7,0,0.0014959470520226274,0.0006304348290666787
Christopher Benjamin,0.6428571428571429,7,1,0.0014959470520226274,0.0009616802477288319
R. Kelly,0.5685714285714286,7,0,0.0014959470520226274,0.0008505527524357225
Gloria Marín,0.5828571428571429,7,0,0.0014959470520226274,0.0008719234246074742
Timothy Carey,0.5942857142857143,7,0,0.0014959470520226274,0.0008890199623448758
Kurt Cobain,0.7014285714285714,7,1,0.0014959470520226274,0.0010493000036330142
Ra Mi-ran,0.6728571428571428,7,1,0.0014959470520226274,0.0010065586592895106
Yoon Kyesang,0.6657142857142857,7,1,0.0014959470520226274,0.0009958733232036348
Lucia Walters,0.6114285714285714,7,0,0.0014959470520226274,0.0009146647689509779
Jeff Kirkendall,0.1142857142857143,7,0,0.0014959470520226274,0.00017096537737401458
Tim Naftali,0.7742857142857142,7,1,0.0014959470520226274,0.0011582904317089485
Kulbhushan Kharbanda,0.6685714285714285,7,1,0.0014959470520226274,0.001000147457637985
Rachael Blake,0.6014285714285714,7,0,0.0014959470520226274,0.0008997052984307516
Alex Langlands,0.8314285714285715,7,1,0.0014959470520226274,0.0012437731203959561
Beverly Todd,0.62,7,1,0.0014959470520226274,0.0009274871722540289
Sorapong Chatree,0.5471428571428572,7,0,0.0014959470520226274,0.0008184967441780947
Eric Braeden,0.5471428571428572,7,0,0.0014959470520226274,0.0008184967441780947
Gladys George,0.6085714285714285,7,0,0.0014959470520226274,0.0009103906345166275
Lynne Frederick,0.5585714285714286,7,0,0.0014959470520226274,0.0008355932819154962
Christine Belford,0.63,7,1,0.0014959470520226274,0.0009424466427742553
Rachel Bilson,0.6857142857142857,7,1,0.0014959470520226274,0.0010257922642440873
Tim Hatch,0.20428571428571426,7,0,0.0014959470520226274,0.00030560061205605097
Tim Guinee,0.61,7,0,0.0014959470520226274,0.0009125277017338027
Quinton 'Rampage' Jackson,0.47428571428571425,7,0,0.0014959470520226274,0.0007095063161021603
Jeff Denton,0.3385714285714286,7,0,0.0014959470520226274,0.0005064849304705181
Nick Swardson,0.4942857142857143,7,0,0.0014959470520226274,0.0007394252571426129
Goran Bogdan,0.6642857142857144,7,1,0.0014959470520226274,0.0009937362559864597
Gore Vidal,0.7300000000000001,7,1,0.0014959470520226274,0.0010920413479765182
Zach Grenier,0.6342857142857142,7,1,0.0014959470520226274,0.0009488578444257807
Bernard Hepton,0.7142857142857143,7,1,0.0014959470520226274,0.0010685336085875911
Christopher Martin,0.6042857142857143,7,0,0.0014959470520226274,0.000903979432865102
Bernard Miles,0.6314285714285715,7,1,0.0014959470520226274,0.0009445837099914305
Ena Gregory,0.5528571428571428,7,0,0.0014959470520226274,0.0008270450130467954
Qing Xu,0.5842857142857143,7,0,0.0014959470520226274,0.0008740604918246494
Sonya Walger,0.6242857142857143,7,1,0.0014959470520226274,0.0009338983739055546
Kwan-Ho Tse,0.6514285714285715,7,1,0.0014959470520226274,0.0009745026510318831
Tina Louise,0.4857142857142857,7,0,0.0014959470520226274,0.0007266028538395619
Tina Krause,0.30428571428571427,7,0,0.0014959470520226274,0.00045519531725831373
Michael Bublé,0.6185714285714285,7,1,0.0014959470520226274,0.0009253501050368538
Christopher Jones,0.4914285714285715,7,0,0.0014959470520226274,0.0007351511227082627
Bernice Claire,0.5371428571428571,7,0,0.0014959470520226274,0.0008035372736578684
Joey Kramer,0.7142857142857143,7,1,0.0014959470520226274,0.0010685336085875911
Bessie Eyton,0.5842857142857143,7,0,0.0014959470520226274,0.0008740604918246494
Sope Dirisu,0.6142857142857142,7,1,0.0014959470520226274,0.0009189389033853281
Googie Withers,0.6542857142857142,7,1,0.0014959470520226274,0.0009787767854662333
